date,month,year,Temp,Flow,Level,count,october_Flow,november_Flow,december_Temp,january_Temp,feburary_Temp,october_Level,november_Level,rolling_mean_Temp,rolling_std_Temp,rolling_mean_Flow,rolling_std_Flow,rolling_mean_Level,rolling_std_Level
2013-09-02,9,2013,19.12727272727273,0.8754999786615371,0.5480000078678131,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-03,9,2013,18.045833333333334,0.7905000001192093,0.5405000001192093,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-04,9,2013,17.0625,0.7490000277757645,0.5364999920129776,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-05,9,2013,16.837500000000002,0.6944999843835831,0.5300000011920929,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-06,9,2013,16.954166666666666,0.6679999828338622,0.527999997138977,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-07,9,2013,18.058333333333337,0.6199999898672104,0.5224999934434891,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-08,9,2013,18.045833333333334,0.5720000118017197,0.5165000110864639,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-09,9,2013,18.704166666666666,0.5390000194311142,0.5129999816417694,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-10,9,2013,18.070833333333333,0.5160000026226044,0.5109999924898148,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-11,9,2013,20.675,0.47849999368190765,0.5050000101327896,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-12,9,2013,21.579166666666666,0.4479999840259552,0.5010000020265579,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-13,9,2013,19.341666666666665,0.4245000034570694,0.497500017285347,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-14,9,2013,16.445833333333333,0.4074999988079071,0.4945000112056732,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-15,9,2013,15.966666666666669,0.40550000220537186,0.4945000112056732,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-16,9,2013,17.25,0.5004999935626984,0.5064999908208847,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-17,9,2013,14.583333333333334,0.482000008225441,0.5049999803304672,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-18,9,2013,14.65,0.46949999034404755,0.5034999847412109,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-19,9,2013,14.920833333333334,0.45900000631809235,0.5034999847412109,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-20,9,2013,13.3375,0.46799997985363007,0.5064999908208847,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-21,9,2013,14.675,0.5304999798536301,0.5145000070333481,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-22,9,2013,13.75,0.7379999905824661,0.5370000153779984,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-23,9,2013,13.4875,2.324999988079071,0.6515000015497208,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-24,9,2013,11.5875,2.540000081062317,0.6660000085830688,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-25,9,2013,12.458333333333334,2.024999976158142,0.6375000029802322,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
2013-09-26,9,2013,11.120833333333332,1.735500007867813,0.6210000067949295,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583642,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.514444444444445,2.539781353564639,8.101333300272623,3.8572937767505335,0.8583999981482824,0.1023163435932664
