tag_id_long,river,year,date,stock,pfma,latregion,fork_length_mm,annotated_species,confirmed_species
989.001038904452,discovery_islands,2021,2021-12-08,QUINSAM_RIVER,13,Discovery Islands,259.0,ck,chinook
989.001038904384,discovery_islands,2021,2021-12-08,LITTLE_QUALICUM_RIVER,13,Discovery Islands,254.0,ck,chinook
989.001039378836,discovery_islands,2021,2021-12-08,LITTLE_QUALICUM_RIVER,13,Discovery Islands,226.0,ck,chinook
989.001038904372,discovery_islands,2021,2021-12-08,QUALICUM_RIVER,13,Discovery Islands,232.0,ck,chinook
989.001038904367,discovery_islands,2021,2021-12-08,LITTLE_QUALICUM_RIVER,13,Discovery Islands,233.0,ck,chinook
989.001038904395,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,251.0,ck,chinook
989.001038904393,discovery_islands,2021,2021-12-08,LITTLE_QUALICUM_RIVER,13,Discovery Islands,230.0,ck,chinook
989.001038904376,discovery_islands,2021,2021-12-08,QUINSAM_RIVER,13,Discovery Islands,229.0,ck,chinook
989.001038904383,discovery_islands,2021,2021-12-08,QUINSAM_RIVER,13,Discovery Islands,242.0,ck,chinook
989.001038904378,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,262.0,ck,chinook
989.001038904396,discovery_islands,2021,2021-12-08,LITTLE_QUALICUM_RIVER,13,Discovery Islands,228.0,ck,chinook
989.001038904427,discovery_islands,2021,2021-12-08,QUALICUM_RIVER,13,Discovery Islands,259.0,ck,chinook
989.001038904425,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,256.0,ck,chinook
989.001038904409,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,264.0,ck,chinook
989.001038904385,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,268.0,ck,chinook
989.001038904402,discovery_islands,2021,2021-12-08,QUALICUM_RIVER,13,Discovery Islands,247.0,ck,none
989.001038904448,discovery_islands,2021,2021-12-08,QUALICUM_RIVER,13,Discovery Islands,239.0,ck,chinook
989.001038904454,discovery_islands,2021,2021-12-08,QUINSAM_RIVER,13,Discovery Islands,243.0,ck,chinook
989.001039378927,discovery_islands,2021,2021-12-08,SHOVELNOSE_CREEK,13,Discovery Islands,265.0,ck,chinook
989.001038904399,discovery_islands,2021,2021-12-08,QUINSAM_RIVER,13,Discovery Islands,256.0,ck,chinook
989.001039378925,discovery_islands,2021,2021-12-08,SOUTHGATE_RIVER,13,Discovery Islands,231.0,ck,chinook
989.001039378886,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,250.0,ck,chinook
989.001039378861,discovery_islands,2021,2021-12-08,QUINSAM_RIVER,13,Discovery Islands,239.0,ck,chinook
989.001039378877,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER,13,Discovery Islands,244.0,ck,chinook
989.001034171313,discovery_islands,2021,2021-12-08,LITTLE_QUALICUM_RIVER,13,Discovery Islands,236.0,ck,chinook
989.001034171288,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,227.0,ck,chinook
989.001034171338,discovery_islands,2021,2021-12-08,LITTLE_QUALICUM_RIVER,13,Discovery Islands,250.0,ck,chinook
989.001034171344,discovery_islands,2021,2021-12-08,QUINSAM_RIVER,13,Discovery Islands,198.0,ck,chinook
989.001034171331,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,225.0,ck,chinook
989.001034171357,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,220.0,ck,chinook
989.001034171309,discovery_islands,2021,2021-12-08,QUINSAM_RIVER,13,Discovery Islands,243.0,ck,chinook
989.001034171355,discovery_islands,2021,2021-12-08,QUALICUM_RIVER,13,Discovery Islands,235.0,ck,chinook
989.001034171298,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,241.0,ck,chinook
989.001034171353,discovery_islands,2021,2021-12-08,QUALICUM_RIVER,13,Discovery Islands,241.0,ck,chinook
989.001034171305,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,226.0,ck,chinook
989.001034171358,discovery_islands,2021,2021-12-08,QUALICUM_RIVER,13,Discovery Islands,285.0,ck,chinook
989.001034171304,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,238.0,ck,chinook
989.001034171356,discovery_islands,2021,2021-12-08,QUINSAM_RIVER,13,Discovery Islands,240.0,ck,chinook
989.001034171363,discovery_islands,2021,2021-12-08,LITTLE_QUALICUM_RIVER,13,Discovery Islands,223.0,ck,chinook
989.001034171302,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,243.0,ck,chinook
989.001034171297,discovery_islands,2021,2021-12-08,QUALICUM_RIVER,13,Discovery Islands,263.0,ck,chinook
989.001034171292,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,241.0,ck,chinook
989.001034171341,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,237.0,ck,chinook
989.001034171283,discovery_islands,2021,2021-12-08,MAMQUAM_RIVER,13,Discovery Islands,306.0,ck,chinook
989.001034171287,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,258.0,ck,chinook
989.001034171284,discovery_islands,2021,2021-12-08,QUINSAM_RIVER,13,Discovery Islands,230.0,ck,chinook
989.001034171299,discovery_islands,2021,2021-12-08,LITTLE_QUALICUM_RIVER,13,Discovery Islands,236.0,ck,chinook
989.001034171337,discovery_islands,2021,2021-12-08,PUNTLEDGE_RIVER_fall,13,Discovery Islands,254.0,ck,chinook
989.001034171374,discovery_islands,2021,2021-12-09,LITTLE_QUALICUM_RIVER,13,Discovery Islands,227.0,ck,chinook
989.001034171285,discovery_islands,2021,2021-12-09,QUALICUM_RIVER,13,Discovery Islands,243.0,ck,chinook
989.001034166571,discovery_islands,2021,2021-12-09,SOUTHGATE_RIVER,13,Discovery Islands,295.0,ck,chinook
989.001034166563,discovery_islands,2021,2021-12-09,LITTLE_QUALICUM_RIVER,13,Discovery Islands,245.0,ck,chinook
989.001034166594,discovery_islands,2021,2021-12-09,QUINSAM_RIVER,13,Discovery Islands,277.0,ck,chinook
989.001034166641,discovery_islands,2021,2021-12-09,PUNTLEDGE_RIVER_fall,13,Discovery Islands,238.0,ck,chinook
989.001034166648,discovery_islands,2021,2021-12-09,PUNTLEDGE_RIVER_fall,13,Discovery Islands,224.0,ck,chinook
989.001034166573,discovery_islands,2021,2021-12-09,QUINSAM_RIVER,13,Discovery Islands,235.0,ck,chinook
989.001039378858,discovery_islands,2021,2021-12-14,PUNTLEDGE_RIVER_fall,13,Discovery Islands,254.0,ck,chinook
989.001039378852,discovery_islands,2021,2021-12-14,LITTLE_QUALICUM_RIVER,13,Discovery Islands,230.0,ck,chinook
989.001039378874,discovery_islands,2021,2021-12-14,QUALICUM_RIVER,13,Discovery Islands,258.0,ck,chinook
989.001039378847,discovery_islands,2021,2021-12-14,QUALICUM_RIVER,13,Discovery Islands,248.0,ck,chinook
989.001039378839,discovery_islands,2021,2021-12-14,QUALICUM_RIVER,13,Discovery Islands,265.0,ck,chinook
989.001039378888,discovery_islands,2021,2021-12-14,LITTLE_QUALICUM_RIVER,13,Discovery Islands,245.0,ck,chinook
989.001039378901,discovery_islands,2021,2021-12-14,PUNTLEDGE_RIVER_fall,13,Discovery Islands,228.0,ck,chinook
989.001039378868,discovery_islands,2021,2021-12-14,QUINSAM_RIVER,13,Discovery Islands,263.0,ck,chinook
989.001039378872,discovery_islands,2021,2021-12-14,PUNTLEDGE_RIVER_fall,13,Discovery Islands,235.0,ck,chinook
989.001039378915,discovery_islands,2021,2021-12-14,QUALICUM_RIVER,13,Discovery Islands,247.0,ck,chinook
989.001039378837,discovery_islands,2021,2021-12-14,QUALICUM_RIVER,13,Discovery Islands,252.0,ck,chinook
989.001039378845,discovery_islands,2021,2021-12-14,PUNTLEDGE_RIVER_fall,13,Discovery Islands,259.0,ck,chinook
989.001039378883,discovery_islands,2021,2021-12-14,PUNTLEDGE_RIVER_fall,13,Discovery Islands,256.0,ck,chinook
989.001039378834,discovery_islands,2021,2021-12-14,LITTLE_QUALICUM_RIVER,13,Discovery Islands,231.0,ck,chinook
989.001039378897,discovery_islands,2021,2021-12-14,LITTLE_QUALICUM_RIVER,13,Discovery Islands,248.0,ck,chinook
,discovery_islands,2021,2021-12-14,QUALICUM_RIVER,13,Discovery Islands,255.0,ck,chinook
989.001039378923,discovery_islands,2021,2021-12-14,HOMATHKO_RIVER,13,Discovery Islands,275.0,ck,chinook
989.001039378848,discovery_islands,2021,2021-12-14,PUNTLEDGE_RIVER_fall,13,Discovery Islands,257.0,ck,chinook
989.001039378891,discovery_islands,2021,2021-12-14,QUALICUM_RIVER,13,Discovery Islands,256.0,ck,chinook
989.001039378913,discovery_islands,2021,2021-12-14,PUNTLEDGE_RIVER_fall,13,Discovery Islands,250.0,ck,chinook
989.001034168173,comox,2020,2020-10-25,Chehalis_R,14,Northern SoG,293.0,co,coho
989.001034168209,comox,2020,2020-10-25,Eagle_R,14,Northern SoG,297.0,co,coho
989.001034168227,comox,2020,2020-10-25,Little_Campbell_R,14,Northern SoG,272.0,co,coho
989.001034168236,comox,2020,2020-10-25,Puntledge_R,14,Northern SoG,306.0,co,coho
989.001034168221,comox,2020,2020-10-25,Inch_Cr,14,Northern SoG,292.0,co,coho
989.001034168202,comox,2020,2020-10-25,Eagle_R,14,Northern SoG,282.0,co,coho
989.001034168213,comox,2020,2020-10-25,Serpentine_R,14,Northern SoG,288.0,co,coho
989.001034168232,comox,2020,2020-10-25,Birkenhead_R,14,Northern SoG,274.0,co,coho
989.001034168203,comox,2020,2020-10-25,Barriere_R,14,Northern SoG,280.0,co,coho
989.001034168185,comox,2020,2020-10-25,Rosewall_Cr,14,Northern SoG,294.0,co,coho
989.001034168179,comox,2020,2020-10-25,Capilano_R,14,Northern SoG,271.0,co,coho
989.001034168206,comox,2020,2020-10-25,Puntledge_R,14,Northern SoG,300.0,co,coho
989.001034168244,comox,2020,2020-10-25,Pig_Channel,14,Northern SoG,276.0,co,coho
989.001034168261,comox,2020,2020-10-25,Capilano_R,14,Northern SoG,304.0,co,coho
989.001034168226,comox,2020,2020-10-25,Pig_Channel,14,Northern SoG,289.0,co,coho
989.001034168189,comox,2020,2020-10-25,Tenderfoot_Cr,14,Northern SoG,300.0,co,coho
989.001034168249,comox,2020,2020-10-25,Puntledge_R,14,Northern SoG,315.0,co,coho
989.001034168198,comox,2020,2020-10-25,Puntledge_R,14,Northern SoG,320.0,co,coho
989.001034166591,discovery_islands,2021,2021-12-16,QUALICUM_RIVER,13,Discovery Islands,258.0,ck,chinook
989.001034166565,discovery_islands,2021,2021-12-16,SOUTHGATE_RIVER,13,Discovery Islands,324.0,ck,chinook
989.001034166656,discovery_islands,2021,2021-12-16,PUNTLEDGE_RIVER_fall,13,Discovery Islands,239.0,ck,chinook
989.001034166647,discovery_islands,2021,2021-12-16,PUNTLEDGE_RIVER_fall,13,Discovery Islands,260.0,ck,chinook
989.001034166585,discovery_islands,2021,2021-12-16,PUNTLEDGE_RIVER_fall,13,Discovery Islands,247.0,ck,chinook
989.001039378844,discovery_islands,2021,2021-12-19,LYON'S_FERRY,13,Discovery Islands,277.0,ck,chinook
989.001039378902,discovery_islands,2021,2021-12-19,QUALICUM_RIVER,13,Discovery Islands,252.0,ck,chinook
989.001039378917,discovery_islands,2021,2021-12-19,QUALICUM_RIVER,13,Discovery Islands,268.0,ck,chinook
989.001039378916,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,271.0,ck,chinook
989.001038734958,discovery_islands,2021,2021-12-19,QUALICUM_RIVER,13,Discovery Islands,242.0,ck,chinook
989.001038734918,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,218.0,ck,chinook
989.001038734944,discovery_islands,2021,2021-12-19,QUALICUM_RIVER,13,Discovery Islands,245.0,ck,chinook
989.001038734923,discovery_islands,2021,2021-12-19,QUINSAM_RIVER,13,Discovery Islands,263.0,ck,chinook
989.001038734913,discovery_islands,2021,2021-12-19,QUALICUM_RIVER,13,Discovery Islands,242.0,ck,chinook
989.001038734907,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,265.0,ck,chinook
989.001038734929,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,258.0,ck,chinook
989.001038734941,discovery_islands,2021,2021-12-19,QUALICUM_RIVER,13,Discovery Islands,253.0,ck,chinook
989.001038734938,discovery_islands,2021,2021-12-19,LITTLE_QUALICUM_RIVER,13,Discovery Islands,265.0,ck,chinook
989.001038734961,discovery_islands,2021,2021-12-19,QUALICUM_RIVER,13,Discovery Islands,265.0,ck,chinook
989.001038734932,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,264.0,ck,chinook
989.001038734892,discovery_islands,2021,2021-12-19,QUALICUM_RIVER,13,Discovery Islands,243.0,ck,chinook
989.001038734904,discovery_islands,2021,2021-12-19,LITTLE_QUALICUM_RIVER,13,Discovery Islands,243.0,ck,chinook
989.001038734895,discovery_islands,2021,2021-12-19,LITTLE_QUALICUM_RIVER,13,Discovery Islands,245.0,ck,chinook
989.001038734956,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,265.0,ck,chinook
989.001038734894,discovery_islands,2021,2021-12-19,QUINSAM_RIVER,13,Discovery Islands,228.0,ck,chinook
989.001038734962,discovery_islands,2021,2021-12-19,LITTLE_QUALICUM_RIVER,13,Discovery Islands,222.0,ck,chinook
989.001038734886,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,232.0,ck,chinook
989.001038734953,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,253.0,ck,chinook
989.001038734897,discovery_islands,2021,2021-12-19,SOUTHGATE_RIVER,13,Discovery Islands,237.0,ck,chinook
989.001038734916,discovery_islands,2021,2021-12-19,SOUTHGATE_RIVER,13,Discovery Islands,254.0,ck,chinook
989.001038734911,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,254.0,ck,chinook
989.001039378871,discovery_islands,2021,2021-12-19,QUALICUM_RIVER,13,Discovery Islands,248.0,ck,chinook
989.001034166979,five fingers,2020,2020-11-05,Chilliwack_R,17,Central SoG,296.0,co,coho
989.001034166969,five fingers,2020,2020-11-05,Ashlu_Cr,17,Central SoG,291.0,co,coho
989.001034166985,five fingers,2020,2020-11-05,Norrish_Cr,17,Central SoG,303.0,co,coho
989.001039378855,discovery_islands,2021,2021-12-19,ASHLU_CREEK,13,Discovery Islands,272.0,ck,chinook
989.001039378908,discovery_islands,2021,2021-12-19,QUINSAM_RIVER,13,Discovery Islands,260.0,ck,chinook
989.001038734873,discovery_islands,2021,2021-12-19,LITTLE_QUALICUM_RIVER,13,Discovery Islands,228.0,ck,chinook
989.001038734874,discovery_islands,2021,2021-12-19,QUALICUM_RIVER,13,Discovery Islands,255.0,ck,chinook
989.001038734888,discovery_islands,2021,2021-12-19,LITTLE_QUALICUM_RIVER,13,Discovery Islands,249.0,ck,chinook
989.001038734928,discovery_islands,2021,2021-12-19,QUALICUM_RIVER,13,Discovery Islands,256.0,ck,chinook
989.001038734882,discovery_islands,2021,2021-12-19,LITTLE_QUALICUM_RIVER,13,Discovery Islands,248.0,ck,chinook
989.001038734937,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,246.0,ck,chinook
989.001038734883,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,266.0,ck,chinook
989.001038734965,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,228.0,ck,chinook
989.001038734872,discovery_islands,2021,2021-12-19,QUINSAM_RIVER,13,Discovery Islands,274.0,ck,chinook
989.001038734919,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,302.0,ck,chinook
989.001038734889,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,262.0,ck,chinook
989.001038734908,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,252.0,ck,chinook
989.001039378878,discovery_islands,2021,2021-12-19,QUALICUM_RIVER,13,Discovery Islands,256.0,ck,chinook
989.001039378869,discovery_islands,2021,2021-12-19,QUALICUM_RIVER,13,Discovery Islands,276.0,ck,chinook
989.001039378894,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,282.0,ck,chinook
989.001039378846,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,260.0,ck,chinook
989.001039378842,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,248.0,ck,chinook
989.001039378905,discovery_islands,2021,2021-12-19,LITTLE_QUALICUM_RIVER,13,Discovery Islands,263.0,ck,chinook
989.001039378841,discovery_islands,2021,2021-12-19,QUINSAM_RIVER,13,Discovery Islands,272.0,ck,chinook
989.001039378912,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,253.0,ck,chinook
989.001039378843,discovery_islands,2021,2021-12-19,LITTLE_QUALICUM_RIVER,13,Discovery Islands,260.0,ck,chinook
989.001039378918,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,234.0,ck,chinook
989.001039378882,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,208.0,ck,chinook
989.001039378838,discovery_islands,2021,2021-12-19,LITTLE_QUALICUM_RIVER,13,Discovery Islands,248.0,ck,chinook
989.001039378873,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,272.0,ck,chinook
989.001039378853,discovery_islands,2021,2021-12-19,QUALICUM_RIVER,13,Discovery Islands,248.0,ck,chinook
989.001038734865,discovery_islands,2021,2021-12-19,PUNTLEDGE_RIVER_fall,13,Discovery Islands,257.0,ck,chinook
989.001034166661,discovery_islands,2021,2021-12-23,PUNTLEDGE_RIVER_fall,13,Discovery Islands,243.0,ck,chinook
989.001034166582,discovery_islands,2021,2021-12-23,PUNTLEDGE_RIVER_fall,13,Discovery Islands,267.0,ck,chinook
989.001034166649,discovery_islands,2021,2021-12-23,PUNTLEDGE_RIVER_fall,13,Discovery Islands,243.0,ck,chinook
989.001034167357,discovery_islands,2021,2021-12-23,LITTLE_QUALICUM_RIVER,13,Discovery Islands,235.0,ck,chinook
989.001034167345,discovery_islands,2021,2021-12-23,QUINSAM_RIVER,13,Discovery Islands,253.0,ck,chinook
989.001034166645,discovery_islands,2021,2021-12-23,QUALICUM_RIVER,13,Discovery Islands,273.0,ck,chinook
989.001034167331,discovery_islands,2021,2021-12-23,PUNTLEDGE_RIVER_fall,13,Discovery Islands,241.0,ck,chinook
989.001034166616,discovery_islands,2021,2021-12-23,LITTLE_QUALICUM_RIVER,13,Discovery Islands,249.0,ck,chinook
989.001034167285,discovery_islands,2021,2021-12-23,QUALICUM_RIVER,13,Discovery Islands,238.0,ck,chinook
989.001034166572,discovery_islands,2021,2021-12-23,PUNTLEDGE_RIVER_fall,13,Discovery Islands,248.0,ck,chinook
989.001034166612,discovery_islands,2021,2021-12-23,LITTLE_QUALICUM_RIVER,13,Discovery Islands,260.0,ck,chinook
989.001034167307,discovery_islands,2021,2021-12-23,PUNTLEDGE_RIVER_fall,13,Discovery Islands,261.0,ck,chinook
989.001034167336,discovery_islands,2021,2021-12-23,ASHLU_CREEK,13,Discovery Islands,281.0,ck,chinook
989.001034167311,discovery_islands,2022,2022-01-15,HOMATHKO_RIVER,13,Discovery Islands,318.0,ck,chinook
989.001034167284,discovery_islands,2022,2022-01-15,PUNTLEDGE_RIVER_fall,13,Discovery Islands,265.0,ck,chinook
989.001034167314,discovery_islands,2022,2022-01-15,QUALICUM_RIVER,13,Discovery Islands,257.0,ck,chinook
989.001034167266,discovery_islands,2022,2022-01-15,QUINSAM_RIVER,13,Discovery Islands,283.0,ck,chinook
989.001034167271,discovery_islands,2022,2022-01-15,PUNTLEDGE_RIVER_fall,13,Discovery Islands,248.0,ck,chinook
989.001034167318,discovery_islands,2022,2022-01-15,QUINSAM_RIVER,13,Discovery Islands,225.0,ck,chinook
989.001034167312,discovery_islands,2022,2022-01-15,QUINSAM_RIVER,13,Discovery Islands,304.0,ck,chinook
989.001034167322,discovery_islands,2022,2022-01-15,QUALICUM_RIVER,13,Discovery Islands,229.0,ck,chinook
989.001034167289,discovery_islands,2022,2022-01-15,PUNTLEDGE_RIVER_fall,13,Discovery Islands,250.0,ck,chinook
989.001034167333,discovery_islands,2022,2022-01-15,QUALICUM_RIVER,13,Discovery Islands,253.0,ck,chinook
989.001034167328,discovery_islands,2022,2022-01-15,QUALICUM_RIVER,13,Discovery Islands,218.0,ck,chinook
989.001034167264,discovery_islands,2022,2022-01-15,QUINSAM_RIVER,13,Discovery Islands,208.0,ck,chinook
989.001034167267,discovery_islands,2022,2022-01-15,LITTLE_QUALICUM_RIVER,13,Discovery Islands,252.0,ck,chinook
989.001034167296,discovery_islands,2022,2022-01-15,QUINSAM_RIVER,13,Discovery Islands,230.0,ck,chinook
989.001034167293,discovery_islands,2022,2022-01-15,PUNTLEDGE_RIVER_fall,13,Discovery Islands,236.0,ck,chinook
989.001034167355,discovery_islands,2022,2022-01-15,QUALICUM_RIVER,13,Discovery Islands,270.0,ck,chinook
989.001034167338,discovery_islands,2022,2022-01-15,PUNTLEDGE_RIVER_fall,13,Discovery Islands,268.0,ck,chinook
989.001034167335,discovery_islands,2022,2022-01-15,CHEAKAMUS_RIVER,13,Discovery Islands,338.0,ck,chinook
989.001034167287,discovery_islands,2022,2022-01-15,QUINSAM_RIVER,13,Discovery Islands,260.0,ck,chinook
989.001034167277,discovery_islands,2022,2022-01-15,LITTLE_QUALICUM_RIVER,13,Discovery Islands,250.0,ck,chinook
989.001038734899,discovery_islands,2022,2022-01-16,PUNTLEDGE_RIVER_fall,13,Discovery Islands,262.0,ck,chinook
989.001038734877,discovery_islands,2022,2022-01-16,SOUTHGATE_RIVER,13,Discovery Islands,290.0,ck,chinook
989.001038734955,discovery_islands,2022,2022-01-16,PUNTLEDGE_RIVER_fall,13,Discovery Islands,275.0,ck,chinook
989.001038734933,discovery_islands,2022,2022-01-16,PUNTLEDGE_RIVER_fall,13,Discovery Islands,279.0,ck,chinook
989.001038734935,discovery_islands,2022,2022-01-16,LITTLE_QUALICUM_RIVER,13,Discovery Islands,257.0,ck,chinook
989.001038734948,discovery_islands,2022,2022-01-16,LITTLE_QUALICUM_RIVER,13,Discovery Islands,248.0,ck,chinook
989.001038734927,discovery_islands,2022,2022-01-16,PUNTLEDGE_RIVER_fall,13,Discovery Islands,264.0,ck,chinook
989.001038734942,discovery_islands,2022,2022-01-16,LITTLE_QUALICUM_RIVER,13,Discovery Islands,246.0,ck,chinook
989.001038734951,discovery_islands,2022,2022-01-16,SOUTHGATE_RIVER,13,Discovery Islands,277.0,ck,chinook
989.001038734922,discovery_islands,2022,2022-01-16,QUINSAM_RIVER,13,Discovery Islands,192.0,ck,chinook
989.001038734915,discovery_islands,2022,2022-01-16,PUNTLEDGE_RIVER_fall,13,Discovery Islands,248.0,ck,chinook
989.001038734896,discovery_islands,2022,2022-01-16,QUINSAM_RIVER,13,Discovery Islands,244.0,ck,chinook
989.001038734902,discovery_islands,2022,2022-01-16,QUINSAM_RIVER,13,Discovery Islands,218.0,ck,chinook
989.001038734871,discovery_islands,2022,2022-01-16,QUINSAM_RIVER,13,Discovery Islands,252.0,ck,chinook
989.001038734917,discovery_islands,2022,2022-01-16,QUALICUM_RIVER,13,Discovery Islands,286.0,ck,chinook
989.001038734946,discovery_islands,2022,2022-01-16,LITTLE_QUALICUM_RIVER,13,Discovery Islands,252.0,ck,chinook
989.001038734954,discovery_islands,2022,2022-01-16,QUALICUM_RIVER,13,Discovery Islands,232.0,ck,chinook
989.001038734943,discovery_islands,2022,2022-01-16,PUNTLEDGE_RIVER_fall,13,Discovery Islands,234.0,ck,chinook
989.001038734891,discovery_islands,2022,2022-01-16,QUINSAM_RIVER,13,Discovery Islands,246.0,ck,chinook
989.001038734905,discovery_islands,2022,2022-01-16,LITTLE_QUALICUM_RIVER,13,Discovery Islands,283.0,ck,chinook
989.001038734884,discovery_islands,2022,2022-01-16,PUNTLEDGE_RIVER_fall,13,Discovery Islands,239.0,ck,chinook
989.001038734931,discovery_islands,2022,2022-01-16,PUNTLEDGE_RIVER_fall,13,Discovery Islands,231.0,ck,chinook
989.001038734868,discovery_islands,2022,2022-01-16,HOMATHKO_RIVER,13,Discovery Islands,330.0,ck,chinook
989.001038734959,discovery_islands,2022,2022-01-16,QUALICUM_RIVER,13,Discovery Islands,250.0,ck,chinook
989.001038734964,discovery_islands,2022,2022-01-16,SOUTHGATE_RIVER,13,Discovery Islands,266.0,ck,chinook
989.001038734909,discovery_islands,2022,2022-01-16,PUNTLEDGE_RIVER_fall,13,Discovery Islands,258.0,ck,chinook
989.001038734906,discovery_islands,2022,2022-01-16,COWICHAN_RIVER,13,Discovery Islands,227.0,ck,chinook
989.001038734957,discovery_islands,2022,2022-01-16,QUALICUM_RIVER,13,Discovery Islands,286.0,ck,chinook
989.001038734887,discovery_islands,2022,2022-01-16,PUNTLEDGE_RIVER_fall,13,Discovery Islands,249.0,ck,chinook
989.001034167278,discovery_islands,2022,2022-01-18,SOUTHGATE_RIVER,13,Discovery Islands,320.0,ck,chinook
989.001034167358,discovery_islands,2022,2022-01-18,QUINSAM_RIVER,13,Discovery Islands,259.0,ck,chinook
989.001034167325,discovery_islands,2022,2022-01-18,QUINSAM_RIVER,13,Discovery Islands,260.0,ck,chinook
989.001034167306,discovery_islands,2022,2022-01-18,LITTLE_QUALICUM_RIVER,13,Discovery Islands,257.0,ck,chinook
989.001034167302,discovery_islands,2022,2022-01-18,PUNTLEDGE_RIVER_fall,13,Discovery Islands,221.0,ck,chinook
989.001034167308,discovery_islands,2022,2022-01-18,LITTLE_QUALICUM_RIVER,13,Discovery Islands,240.0,ck,chinook
989.001034167343,discovery_islands,2022,2022-01-18,LITTLE_QUALICUM_RIVER,13,Discovery Islands,247.0,ck,chinook
989.001034167341,discovery_islands,2022,2022-01-18,PUNTLEDGE_RIVER_fall,13,Discovery Islands,247.0,ck,chinook
989.001034167347,discovery_islands,2022,2022-01-18,QUINSAM_RIVER,13,Discovery Islands,247.0,ck,chinook
989.001034167275,discovery_islands,2022,2022-01-18,PUNTLEDGE_RIVER_fall,13,Discovery Islands,232.0,ck,chinook
989.001034167304,discovery_islands,2022,2022-01-18,PUNTLEDGE_RIVER_fall,13,Discovery Islands,266.0,ck,chinook
989.001034167346,discovery_islands,2022,2022-01-18,SOUTHGATE_RIVER,13,Discovery Islands,265.0,ck,chinook
989.001034167315,discovery_islands,2022,2022-01-18,QUALICUM_RIVER,13,Discovery Islands,246.0,ck,chinook
989.001034167901,deep bay habitat,2020,2020-11-28,Big_Qualicum_R,14,Northern SoG,315.0,co,coho
989.001034167563,northern_gulf,2022,2022-01-21,QUALICUM_RIVER,14,Northern SoG,253.0,ck,chinook
989.001034167604,northern_gulf,2022,2022-01-21,PUNTLEDGE_RIVER_fall,14,Northern SoG,261.0,ck,chinook
